날짜,시간,상품명,방송일시,노출(분)
2020-03-03,11:20,푸마주니어속옷,2020-03-03 11:20:00,60.0
2020-03-03,12:20,동양생명암보험,2020-03-03 12:20:00,60.0
2020-03-03,13:20,발레리속옷,2020-03-03 13:20:00,60.0
2020-03-03,14:20,완도 활전복,2020-03-03 14:20:00,60.0
2020-03-03,15:20,한일믹서기,2020-03-03 15:20:00,60.0
2020-03-03,16:20,참바다 손질낙지,2020-03-03 16:20:00,60.0
2020-03-03,17:20,양구시래기,2020-03-03 17:20:00,60.0
2020-03-03,18:20,램프쿡,2020-03-03 18:20:00,60.0
2020-03-03,19:20,캐리어에어,2020-03-03 19:20:00,60.0
2020-03-03,20:20,푸마드로즈,2020-03-03 20:20:00,60.0
2020-03-03,21:20,연세두유,2020-03-03 21:20:00,60.0
2020-03-03,22:20,LG냉장고,2020-03-03 22:20:00,60.0
2020-03-03,23:20,삼성암보험,2020-03-03 23:20:00,60.0
2020-03-04,00:20,넥센타이어,2020-03-04 00:20:00,60.0
2020-03-04,01:20,속눈썹,2020-03-04 01:20:00,40.0
2020-03-04,02:00,속눈썹,2020-03-04 02:00:00,20.0
2020-03-04,02:20,손질새꼬막,2020-03-04 02:20:00,60.0
2020-03-04,03:20,샤워기,2020-03-04 03:20:00,60.0
2020-03-04,04:20,락앤락 오븐글라스,2020-03-04 04:20:00,60.0
2020-03-04,05:20,조이앤피스,2020-03-04 05:20:00,60.0
2020-03-04,06:20,오가닉뷰티란쥬,2020-03-04 06:20:00,60.0
2020-03-04,07:20,오곡누룽지,2020-03-04 07:20:00,60.0
2020-03-04,08:20,페플럼제이,2020-03-04 08:20:00,60.0
2020-03-04,09:20,브루스필드,2020-03-04 09:20:00,60.0
2020-03-04,10:20,브루마스,2020-03-04 10:20:00,60.0
2020-03-04,11:20,양념세트,2020-03-04 11:20:00,60.0
2020-03-04,12:20,끌레르드비쥬,2020-03-04 12:20:00,60.0
2020-03-04,13:20,마르조,2020-03-04 13:20:00,60.0
2020-03-04,14:20,참존,2020-03-04 14:20:00,60.0
2020-03-04,15:20,코코젤리다지기,2020-03-04 15:20:00,60.0
2020-03-04,16:20,삼성암보험,2020-03-04 16:20:00,60.0
2020-03-04,17:20,제주수산물세트,2020-03-04 17:20:00,60.0
2020-03-04,18:20,에지리프라이팬,2020-03-04 18:20:00,60.0
2020-03-04,19:20,현대정수기,2020-03-04 19:20:00,60.0
2020-03-04,20:20,리복,2020-03-04 20:20:00,60.0
2020-03-04,21:20,LGTV,2020-03-04 21:20:00,60.0
2020-03-04,22:20,현대해상운전자보험,2020-03-04 22:20:00,60.0
2020-03-04,23:20,임화자육포,2020-03-04 23:20:00,60.0
2020-03-05,00:20,슬리미,2020-03-05 00:20:00,60.0
2020-03-05,01:20,뱅뱅의류,2020-03-05 01:20:00,40.0
2020-03-05,02:00,뱅뱅의류,2020-03-05 02:00:00,20.0
2020-03-05,02:20,헤어맥스,2020-03-05 02:20:00,60.0
2020-03-05,03:20,뉴트리원다이어트구미,2020-03-05 03:20:00,20.0
2020-03-05,03:40,박경호녹용활력,2020-03-05 03:40:00,40.0
2020-03-05,04:20,속눈썹,2020-03-05 04:20:00,60.0
2020-03-05,05:20,안국 루테인,2020-03-05 05:20:00,60.0
2020-03-05,06:20,CERINI by PAT 패션,2020-03-05 06:20:00,60.0
2020-03-05,07:20,손소독제,2020-03-05 07:20:00,60.0
2020-03-05,08:20,LG샤프란,2020-03-05 08:20:00,60.0
2020-03-05,09:20,페플럼제이,2020-03-05 09:20:00,60.0
2020-03-05,10:20,병천순대국,2020-03-05 10:20:00,60.0
2020-03-05,11:20,배윤자소곱창전골,2020-03-05 11:20:00,60.0
2020-03-05,12:20,스와로브스키,2020-03-05 12:20:00,60.0
2020-03-05,13:20,참존,2020-03-05 13:20:00,60.0
2020-03-05,14:20,마르엘라로사티,2020-03-05 14:20:00,60.0
2020-03-05,15:20,DB운전자보험,2020-03-05 15:20:00,60.0
2020-03-05,16:20,손질갑오징어,2020-03-05 16:20:00,60.0
2020-03-05,17:20,명품잡화,2020-03-05 17:20:00,60.0
2020-03-05,18:20,유귀열코다리,2020-03-05 18:20:00,60.0
2020-03-05,19:20,다농이네사과,2020-03-05 19:20:00,60.0
2020-03-05,20:20,해남고구마,2020-03-05 20:20:00,60.0
2020-03-05,21:20,삼성암보험,2020-03-05 21:20:00,60.0
2020-03-05,22:20,보루네오가구,2020-03-05 22:20:00,60.0
2020-03-05,23:20,제니하우스염색제,2020-03-05 23:20:00,60.0
2020-03-06,00:20,까사마루테이블,2020-03-06 00:20:00,60.0
2020-03-06,01:20,음식물처리기,2020-03-06 01:20:00,40.0
2020-03-06,02:00,음식물처리기,2020-03-06 02:00:00,20.0
2020-03-06,02:20,에지리법랑,2020-03-06 02:20:00,60.0
2020-03-06,03:20,도라지배즙,2020-03-06 03:20:00,60.0
2020-03-06,04:20,디그노슈즈,2020-03-06 04:20:00,60.0
2020-03-06,05:20,USPA패션,2020-03-06 05:20:00,60.0
2020-03-06,06:20,란체티,2020-03-06 06:20:00,60.0
2020-03-06,07:20,마르조,2020-03-06 07:20:00,60.0
2020-03-06,08:20,발레리속옷,2020-03-06 08:20:00,60.0
2020-03-06,09:20,셀렉프로,2020-03-06 09:20:00,60.0
2020-03-06,10:20,생줄랑,2020-03-06 10:20:00,60.0
2020-03-06,11:20,더덕무침,2020-03-06 11:20:00,60.0
2020-03-06,12:20,명품잡화,2020-03-06 12:20:00,60.0
2020-03-06,13:20,EM탈취제,2020-03-06 13:20:00,60.0
2020-03-06,14:20,델키생선구이오븐,2020-03-06 14:20:00,60.0
2020-03-06,15:20,프리모폴딩선반,2020-03-06 15:20:00,60.0
2020-03-06,16:20,손질 토막갈치,2020-03-06 16:20:00,60.0
2020-03-06,17:20,이종임곰탕,2020-03-06 17:20:00,60.0
2020-03-06,18:20,동양생명암보험,2020-03-06 18:20:00,60.0
2020-03-06,19:20,보닌남성기초,2020-03-06 19:20:00,60.0
2020-03-06,20:20,에지리프라이팬,2020-03-06 20:20:00,60.0
2020-03-06,21:20,보루네오침대,2020-03-06 21:20:00,60.0
2020-03-06,22:20,푸마드로즈,2020-03-06 22:20:00,60.0
2020-03-06,23:20,LGTV,2020-03-06 23:20:00,60.0
2020-03-07,00:20,오모떼브라,2020-03-07 00:20:00,60.0
2020-03-07,01:20,예다함상조,2020-03-07 01:20:00,40.0
2020-03-07,02:00,프리드라이프,2020-03-07 02:00:00,20.0
2020-03-07,02:20,USPA패션,2020-03-07 02:20:00,60.0
2020-03-07,03:20,코이모리빙박스,2020-03-07 03:20:00,60.0
2020-03-07,04:20,원터치 싱크선반,2020-03-07 04:20:00,60.0
2020-03-07,05:20,현대손질갈치,2020-03-07 05:20:00,60.0
2020-03-07,06:20,스팀큐다리미,2020-03-07 06:20:00,60.0
2020-03-07,07:20,레이프릴속옷,2020-03-07 07:20:00,60.0
2020-03-07,08:20,청소기,2020-03-07 08:20:00,60.0
2020-03-07,09:20,쿠첸전기밥솥,2020-03-07 09:20:00,60.0
2020-03-07,10:20,섬유유연제,2020-03-07 10:20:00,60.0
2020-03-07,11:20,손소독제,2020-03-07 11:20:00,60.0
2020-03-07,12:20,현대해상운전자보험,2020-03-07 12:20:00,60.0
2020-03-07,13:20,헤드언더셔츠,2020-03-07 13:20:00,60.0
2020-03-07,14:20,LG통돌이세탁기,2020-03-07 14:20:00,60.0
2020-03-07,15:20,한일믹서기,2020-03-07 15:20:00,60.0
2020-03-07,16:20,안동간고등어,2020-03-07 16:20:00,60.0
2020-03-07,17:20,도가니탕,2020-03-07 17:20:00,40.0
2020-03-07,18:00,정보방송,2020-03-07 18:00:00,20.0
2020-03-07,18:20,예다함상조,2020-03-07 18:20:00,60.0
2020-03-07,19:20,삼육두유세트,2020-03-07 19:20:00,60.0
2020-03-07,20:20,참존,2020-03-07 20:20:00,60.0
2020-03-07,21:20,손질갑오징어,2020-03-07 21:20:00,60.0
2020-03-07,22:20,LG냉장고,2020-03-07 22:20:00,60.0
2020-03-07,23:20,선일금고,2020-03-07 23:20:00,60.0
2020-03-08,00:20,래쉬톡원터치속눈썹,2020-03-08 00:20:00,60.0
2020-03-08,01:20,컬럼비아,2020-03-08 01:20:00,40.0
2020-03-08,02:00,컬럼비아,2020-03-08 02:00:00,20.0
2020-03-08,02:20,동양생명암보험,2020-03-08 02:20:00,60.0
2020-03-08,03:20,디그노슈즈,2020-03-08 03:20:00,60.0
2020-03-08,04:20,헤스티지 재킷,2020-03-08 04:20:00,60.0
2020-03-08,05:20,클린샷욕실세정제,2020-03-08 05:20:00,60.0
2020-03-08,06:20,논슬립 옷걸이,2020-03-08 06:20:00,60.0
2020-03-08,07:20,크리스티나앤코상의,2020-03-08 07:20:00,60.0
2020-03-08,08:20,어성초샴푸,2020-03-08 08:20:00,60.0
2020-03-08,09:20,헤드언더셔츠,2020-03-08 09:20:00,60.0
2020-03-08,10:20,네오젠마스카라,2020-03-08 10:20:00,60.0
2020-03-08,11:20,발레리속옷,2020-03-08 11:20:00,60.0
2020-03-08,12:20,프리지아헤어컬러,2020-03-08 12:20:00,60.0
2020-03-08,13:20,대구탕,2020-03-08 13:20:00,60.0
2020-03-08,14:20,램프쿡,2020-03-08 14:20:00,60.0
2020-03-08,15:20,리복,2020-03-08 15:20:00,60.0
2020-03-08,16:20,제주수산물세트,2020-03-08 16:20:00,60.0
2020-03-08,17:20,손질문어,2020-03-08 17:20:00,60.0
2020-03-08,18:20,연세두유,2020-03-08 18:20:00,60.0
2020-03-08,19:20,현대정수기,2020-03-08 19:20:00,60.0
2020-03-08,20:20,보닌남성기초,2020-03-08 20:20:00,60.0
2020-03-08,21:20,영산포 숙성 홍어회,2020-03-08 21:20:00,60.0
2020-03-08,22:20,LGTV,2020-03-08 22:20:00,60.0
2020-03-08,23:20,삼성암보험,2020-03-08 23:20:00,60.0
2020-03-09,00:20,슬리미,2020-03-09 00:20:00,60.0
2020-03-09,01:20,헤스티지패션,2020-03-09 01:20:00,40.0
2020-03-09,02:00,코이모리빙박스,2020-03-09 02:00:00,60.0
2020-03-09,03:00,정보방송,2020-03-09 03:00:00,20.0
2020-03-09,03:20,박경호녹용활력,2020-03-09 03:20:00,60.0
2020-03-09,04:20,브루마스,2020-03-09 04:20:00,60.0
2020-03-09,05:20,헤스티지 재킷,2020-03-09 05:20:00,60.0
2020-03-09,06:20,디그노슈즈,2020-03-09 06:20:00,60.0
2020-03-09,07:20,오곡누룽지,2020-03-09 07:20:00,60.0
2020-03-09,08:20,발레리속옷,2020-03-09 08:20:00,60.0
2020-03-09,09:20,파뷔에 후라이팬,2020-03-09 09:20:00,60.0
2020-03-09,10:20,프리모폴딩선반,2020-03-09 10:20:00,60.0
2020-03-09,11:20,현대손질갈치,2020-03-09 11:20:00,60.0
2020-03-09,12:20,브루마스,2020-03-09 12:20:00,60.0
2020-03-09,13:20,삼성암보험,2020-03-09 13:20:00,60.0
2020-03-09,14:20,리복,2020-03-09 14:20:00,60.0
2020-03-09,15:20,청소기,2020-03-09 15:20:00,60.0
2020-03-09,16:20,손질문어,2020-03-09 16:20:00,60.0
2020-03-09,17:20,이종임곰탕,2020-03-09 17:20:00,60.0
2020-03-09,18:20,현대정수기,2020-03-09 18:20:00,60.0
2020-03-09,19:20,푸마드로즈,2020-03-09 19:20:00,60.0
2020-03-09,20:20,매직쉐프전자레인지,2020-03-09 20:20:00,60.0
2020-03-09,21:20,현대해상운전자보험,2020-03-09 21:20:00,60.0
2020-03-09,22:20,LG냉장고,2020-03-09 22:20:00,60.0
2020-03-09,23:20,비버리힐스폴로 남성기초세트,2020-03-09 23:20:00,60.0
2020-03-10,00:20,넥센타이어,2020-03-10 00:20:00,60.0
2020-03-10,01:20,쥐포,2020-03-10 01:20:00,40.0
2020-03-10,02:00,쥐포,2020-03-10 02:00:00,20.0
2020-03-10,02:20,멋진밥상 흥양농협쌀,2020-03-10 02:20:00,60.0
2020-03-10,03:20,브루마스,2020-03-10 03:20:00,60.0
2020-03-10,04:20,블랙모어스오메가,2020-03-10 04:20:00,60.0
2020-03-10,05:20,도루코,2020-03-10 05:20:00,60.0
2020-03-10,06:20,칼리베이직백,2020-03-10 06:20:00,60.0
2020-03-10,07:20,벨라홈멀티포트,2020-03-10 07:20:00,60.0
2020-03-10,08:20,레이프릴속옷,2020-03-10 08:20:00,60.0
2020-03-10,09:20,규조토벽지,2020-03-10 09:20:00,60.0
2020-03-10,10:20,영산포 숙성 홍어회,2020-03-10 10:20:00,60.0
2020-03-10,11:20,손소독제,2020-03-10 11:20:00,60.0
2020-03-10,12:20,어성초샴푸,2020-03-10 12:20:00,60.0
2020-03-10,13:20,명품잡화,2020-03-10 13:20:00,60.0
2020-03-10,14:20,보몽드침구,2020-03-10 14:20:00,60.0
2020-03-10,15:20,참존,2020-03-10 15:20:00,60.0
2020-03-10,16:20,완도 활전복,2020-03-10 16:20:00,60.0
2020-03-10,17:20,해남고구마,2020-03-10 17:20:00,60.0
2020-03-10,18:20,들깨탕,2020-03-10 18:20:00,60.0
2020-03-10,19:20,LG통돌이세탁기,2020-03-10 19:20:00,60.0
2020-03-10,20:20,쿠쿠 압력밥솥,2020-03-10 20:20:00,60.0
2020-03-10,21:20,손질갑오징어,2020-03-10 21:20:00,60.0
2020-03-10,22:20,DB운전자보험,2020-03-10 22:20:00,60.0
2020-03-10,23:20,삼성노트북,2020-03-10 23:20:00,60.0
2020-03-11,00:20,네오젠마스카라,2020-03-11 00:20:00,60.0
2020-03-11,01:20,엑스런,2020-03-11 01:20:00,40.0
2020-03-11,02:00,엑스런,2020-03-11 02:00:00,20.0
2020-03-11,02:20,통영굴,2020-03-11 02:20:00,60.0
2020-03-11,03:20,디그노슈즈,2020-03-11 03:20:00,60.0
2020-03-11,04:20,공백세탁조클리너,2020-03-11 04:20:00,60.0
2020-03-11,05:20,클레린티메이커,2020-03-11 05:20:00,60.0
2020-03-11,06:20,마르조,2020-03-11 06:20:00,60.0
2020-03-11,07:20,크리스티나앤코상의,2020-03-11 07:20:00,60.0
2020-03-11,08:20,섬유유연제,2020-03-11 08:20:00,60.0
2020-03-11,09:20,참존,2020-03-11 09:20:00,60.0
2020-03-11,10:20,김영근명인도토리묵,2020-03-11 10:20:00,60.0
2020-03-11,11:20,손질문어,2020-03-11 11:20:00,60.0
2020-03-11,12:20,손소독제,2020-03-11 12:20:00,60.0
2020-03-11,13:20,시스마르스,2020-03-11 13:20:00,60.0
2020-03-11,14:20,DB운전자보험,2020-03-11 14:20:00,60.0
2020-03-11,15:20,썬키스트 오렌지,2020-03-11 15:20:00,60.0
2020-03-11,16:20,한만두,2020-03-11 16:20:00,60.0
2020-03-11,17:20,램프쿡,2020-03-11 17:20:00,60.0
2020-03-11,18:20,현대정수기,2020-03-11 18:20:00,60.0
2020-03-11,19:20,란체티,2020-03-11 19:20:00,60.0
2020-03-11,20:20,보루네오침대,2020-03-11 20:20:00,60.0
2020-03-11,21:20,국내산고구마,2020-03-11 21:20:00,60.0
2020-03-11,22:20,다농이네사과,2020-03-11 22:20:00,60.0
2020-03-11,23:20,삼성암보험,2020-03-11 23:20:00,60.0
2020-03-12,00:20,넥센타이어,2020-03-12 00:20:00,60.0
2020-03-12,01:20,푸마 남여 속옷,2020-03-12 01:20:00,40.0
2020-03-12,02:00,푸마 남여 속옷,2020-03-12 02:00:00,20.0
2020-03-12,02:20,루미테라피노즈케어,2020-03-12 02:20:00,60.0
2020-03-12,03:20,디그노슈즈,2020-03-12 03:20:00,60.0
2020-03-12,04:20,동양생명암보험,2020-03-12 04:20:00,60.0
2020-03-12,05:20,조방할매낙곱새,2020-03-12 05:20:00,60.0
2020-03-12,06:20,벨라홈행주티슈,2020-03-12 06:20:00,60.0
2020-03-12,07:20,발락마사지,2020-03-12 07:20:00,60.0
2020-03-12,08:20,셀럽염색제,2020-03-12 08:20:00,60.0
2020-03-12,09:20,브루스필드,2020-03-12 09:20:00,60.0
2020-03-12,10:20,제주한라봉,2020-03-12 10:20:00,60.0
2020-03-12,11:20,삼육두유세트,2020-03-12 11:20:00,60.0
2020-03-12,12:20,동양생명암보험,2020-03-12 12:20:00,60.0
2020-03-12,13:20,매직쉐프멀티쿠커,2020-03-12 13:20:00,60.0
2020-03-12,14:20,마르조,2020-03-12 14:20:00,60.0
2020-03-12,15:20,몽펠리에,2020-03-12 15:20:00,60.0
2020-03-12,16:20,유귀열떡갈비,2020-03-12 16:20:00,60.0
2020-03-12,17:20,하림닭발,2020-03-12 17:20:00,60.0
2020-03-12,18:20,병천순대국,2020-03-12 18:20:00,60.0
2020-03-12,19:20,청소기,2020-03-12 19:20:00,60.0
2020-03-12,20:20,영산포 숙성 홍어회,2020-03-12 20:20:00,60.0
2020-03-12,21:20,DB운전자보험,2020-03-12 21:20:00,60.0
2020-03-12,22:20,LGTV,2020-03-12 22:20:00,60.0
2020-03-12,23:20,슬리미,2020-03-12 23:20:00,60.0
2020-03-13,00:20,뇌새김영어,2020-03-13 00:20:00,60.0
2020-03-13,01:20,명품잡화,2020-03-13 01:20:00,30.0
2020-03-13,01:50,지베르니,2020-03-13 01:50:00,10.0
2020-03-13,02:00,지베르니,2020-03-13 02:00:00,20.0
2020-03-13,02:20,속눈썹,2020-03-13 02:20:00,60.0
2020-03-13,03:20,에어로팡팡,2020-03-13 03:20:00,60.0
2020-03-13,04:20,멋진밥상 흥양농협쌀,2020-03-13 04:20:00,60.0
2020-03-13,05:20,실리만,2020-03-13 05:20:00,60.0
2020-03-13,06:20,엔엔에프 패션,2020-03-13 06:20:00,60.0
2020-03-13,07:20,뱅뱅의류,2020-03-13 07:20:00,60.0
2020-03-13,08:20,손소독제,2020-03-13 08:20:00,60.0
2020-03-13,09:20,명품잡화,2020-03-13 09:20:00,60.0
2020-03-13,10:20,양구시래기,2020-03-13 10:20:00,60.0
2020-03-13,11:20,헤드언더셔츠,2020-03-13 11:20:00,60.0
2020-03-13,12:20,DB자녀보험,2020-03-13 12:20:00,60.0
2020-03-13,13:20,델키생선구이오븐,2020-03-13 13:20:00,60.0
2020-03-13,14:20,안동간고등어,2020-03-13 14:20:00,60.0
2020-03-13,15:20,피톤치오편백오일수,2020-03-13 15:20:00,60.0
2020-03-13,16:20,쥐포,2020-03-13 16:20:00,60.0
2020-03-13,17:20,배윤자소곱창전골,2020-03-13 17:20:00,60.0
2020-03-13,18:20,몽펠리에,2020-03-13 18:20:00,60.0
2020-03-13,19:20,보닌남성기초,2020-03-13 19:20:00,60.0
2020-03-13,20:20,해남고구마,2020-03-13 20:20:00,60.0
2020-03-13,21:20,램프쿡,2020-03-13 21:20:00,60.0
2020-03-13,22:20,손질문어,2020-03-13 22:20:00,60.0
2020-03-13,23:20,속눈썹,2020-03-13 23:20:00,60.0
2020-03-14,00:20,예다함상조,2020-03-14 00:20:00,60.0
2020-03-14,01:20,통돌이오븐,2020-03-14 01:20:00,40.0
2020-03-14,02:00,통돌이오븐,2020-03-14 02:00:00,20.0
2020-03-14,02:20,클린샤워,2020-03-14 02:20:00,60.0
2020-03-14,03:20,뉴트리원다이어트구미,2020-03-14 03:20:00,20.0
2020-03-14,03:40,박경호녹용활력,2020-03-14 03:40:00,40.0
2020-03-14,04:20,바로바로무선청소기,2020-03-14 04:20:00,60.0
2020-03-14,05:20,완도김,2020-03-14 05:20:00,60.0
2020-03-14,06:20,오행자금동전파스,2020-03-14 06:20:00,60.0
2020-03-14,07:20,레이프릴속옷,2020-03-14 07:20:00,60.0
2020-03-14,08:20,참존,2020-03-14 08:20:00,60.0
2020-03-14,09:20,브루마스,2020-03-14 09:20:00,60.0
2020-03-14,10:20,프리지아헤어컬러,2020-03-14 10:20:00,60.0
2020-03-14,11:20,현대손질갈치,2020-03-14 11:20:00,60.0
2020-03-14,12:20,명품잡화,2020-03-14 12:20:00,60.0
2020-03-14,13:20,어성초샴푸,2020-03-14 13:20:00,60.0
2020-03-14,14:20,헤드언더셔츠,2020-03-14 14:20:00,60.0
2020-03-14,15:20,대저토마토,2020-03-14 15:20:00,60.0
2020-03-14,16:20,대구탕,2020-03-14 16:20:00,60.0
2020-03-14,17:20,완도 활전복,2020-03-14 17:20:00,40.0
2020-03-14,18:00,정보방송,2020-03-14 18:00:00,20.0
2020-03-14,18:20,프리드라이프,2020-03-14 18:20:00,60.0
2020-03-14,19:20,푸마드로즈,2020-03-14 19:20:00,60.0
2020-03-14,20:20,삼성노트북,2020-03-14 20:20:00,60.0
2020-03-14,21:20,연세두유,2020-03-14 21:20:00,60.0
2020-03-14,22:20,국내산고구마,2020-03-14 22:20:00,60.0
2020-03-14,23:20,네오젠마스카라,2020-03-14 23:20:00,60.0
2020-03-15,00:20,동양생명암보험,2020-03-15 00:20:00,60.0
2020-03-15,01:20,위트24쿠션,2020-03-15 01:20:00,40.0
2020-03-15,02:00,위트24쿠션,2020-03-15 02:00:00,20.0
2020-03-15,02:20,속눈썹,2020-03-15 02:20:00,60.0
2020-03-15,03:20,벨라수넥크림,2020-03-15 03:20:00,60.0
2020-03-15,04:20,디그노슈즈,2020-03-15 04:20:00,60.0
2020-03-15,05:20,멋진밥상 흥양농협쌀,2020-03-15 05:20:00,60.0
2020-03-15,06:20,CERINI by PAT 패션,2020-03-15 06:20:00,60.0
2020-03-15,07:20,메가비타,2020-03-15 07:20:00,60.0
2020-03-15,08:20,램프쿡,2020-03-15 08:20:00,60.0
2020-03-15,09:20,푸마의류,2020-03-15 09:20:00,60.0
2020-03-15,10:20,발레리속옷,2020-03-15 10:20:00,60.0
2020-03-15,11:20,섬유유연제,2020-03-15 11:20:00,60.0
2020-03-15,12:20,삼성암보험,2020-03-15 12:20:00,60.0
2020-03-15,13:20,쿠쿠 압력밥솥,2020-03-15 13:20:00,60.0
2020-03-15,14:20,LG통돌이세탁기,2020-03-15 14:20:00,60.0
2020-03-15,15:20,한일믹서기,2020-03-15 15:20:00,60.0
2020-03-15,16:20,완도 활전복,2020-03-15 16:20:00,60.0
2020-03-15,17:20,비버리힐스폴로 남성기초세트,2020-03-15 17:20:00,60.0
2020-03-15,18:20,양구시래기,2020-03-15 18:20:00,60.0
2020-03-15,19:20,보루네오가구,2020-03-15 19:20:00,60.0
2020-03-15,20:20,손질문어,2020-03-15 20:20:00,60.0
2020-03-15,21:20,LGTV,2020-03-15 21:20:00,60.0
2020-03-15,22:20,LG냉장고,2020-03-15 22:20:00,60.0
2020-03-15,23:20,넥센타이어,2020-03-15 23:20:00,60.0
2020-03-16,00:20,선일금고,2020-03-16 00:20:00,60.0
2020-03-16,01:20,샤워기,2020-03-16 01:20:00,40.0
2020-03-16,02:00,멋진밥상 흥양농협쌀,2020-03-16 02:00:00,60.0
2020-03-16,03:00,정보방송,2020-03-16 03:00:00,20.0
2020-03-16,03:20,디그노슈즈,2020-03-16 03:20:00,60.0
2020-03-16,04:20,옥샘쿡가마솥,2020-03-16 04:20:00,60.0
2020-03-16,05:20,도라지배즙,2020-03-16 05:20:00,60.0
2020-03-16,06:20,논슬립 옷걸이,2020-03-16 06:20:00,60.0
2020-03-16,07:20,현대손질갈치,2020-03-16 07:20:00,60.0
2020-03-16,08:20,파뷔에 후라이팬,2020-03-16 08:20:00,60.0
2020-03-16,09:20,청소기,2020-03-16 09:20:00,60.0
2020-03-16,10:20,발레리속옷,2020-03-16 10:20:00,60.0
2020-03-16,11:20,한일믹서기,2020-03-16 11:20:00,60.0
2020-03-16,12:20,동양생명암보험,2020-03-16 12:20:00,60.0
2020-03-16,13:20,브루마스,2020-03-16 13:20:00,60.0
2020-03-16,14:20,매직쉐프전자레인지,2020-03-16 14:20:00,60.0
2020-03-16,15:20,어성초샴푸,2020-03-16 15:20:00,60.0
2020-03-16,16:20,반야월뒷고기,2020-03-16 16:20:00,60.0
2020-03-16,17:20,들깨탕,2020-03-16 17:20:00,60.0
2020-03-16,18:20,삼성암보험,2020-03-16 18:20:00,60.0
2020-03-16,19:20,해남고구마,2020-03-16 19:20:00,60.0
2020-03-16,20:20,쿠쿠 압력밥솥,2020-03-16 20:20:00,60.0
2020-03-16,21:20,완도 활전복,2020-03-16 21:20:00,60.0
2020-03-16,22:20,하림닭발,2020-03-16 22:20:00,60.0
2020-03-16,23:20,네오젠마스카라,2020-03-16 23:20:00,60.0
2020-03-17,00:20,넥센타이어,2020-03-17 00:20:00,60.0
2020-03-17,01:20,도어락,2020-03-17 01:20:00,40.0
2020-03-17,02:00,도어락,2020-03-17 02:00:00,20.0
2020-03-17,02:20,페리엘리스선글라스,2020-03-17 02:20:00,60.0
2020-03-17,03:20,디그노슈즈,2020-03-17 03:20:00,60.0
2020-03-17,04:20,지베르니,2020-03-17 04:20:00,60.0
2020-03-17,05:20,동양생명암보험,2020-03-17 05:20:00,60.0
2020-03-17,06:20,실크테라피,2020-03-17 06:20:00,60.0
2020-03-17,07:20,규조토벽지,2020-03-17 07:20:00,60.0
2020-03-17,08:20,보닌남성기초,2020-03-17 08:20:00,60.0
2020-03-17,09:20,레이프릴속옷,2020-03-17 09:20:00,60.0
2020-03-17,10:20,섬유유연제,2020-03-17 10:20:00,60.0
2020-03-17,11:20,양구시래기,2020-03-17 11:20:00,60.0
2020-03-17,12:20,명품잡화,2020-03-17 12:20:00,60.0
2020-03-17,13:20,참존,2020-03-17 13:20:00,60.0
2020-03-17,14:20,현대해상운전자보험,2020-03-17 14:20:00,60.0
2020-03-17,15:20,삼육두유세트,2020-03-17 15:20:00,60.0
2020-03-17,16:20,영광 모시떡,2020-03-17 16:20:00,60.0
2020-03-17,17:20,CJ 비비고,2020-03-17 17:20:00,60.0
2020-03-17,18:20,석류즙,2020-03-17 18:20:00,60.0
2020-03-17,19:20,테팔,2020-03-17 19:20:00,60.0
2020-03-17,20:20,대저토마토,2020-03-17 20:20:00,60.0
2020-03-17,21:20,손질통오징어,2020-03-17 21:20:00,60.0
2020-03-17,22:20,DB운전자보험,2020-03-17 22:20:00,60.0
2020-03-17,23:20,제주한라봉,2020-03-17 23:20:00,60.0
2020-03-18,00:20,소화기,2020-03-18 00:20:00,60.0
2020-03-18,01:20,셀리턴LED마스크,2020-03-18 01:20:00,40.0
2020-03-18,02:00,셀리턴LED마스크,2020-03-18 02:00:00,20.0
2020-03-18,02:20,도어락,2020-03-18 02:20:00,60.0
2020-03-18,03:20,코이모리빙박스,2020-03-18 03:20:00,60.0
